timestamp,station_id,traffic_gb,power_kw,hour,weekday
2024-01-20 10:00:00,Station_2,116.32,6.128,10,5
2024-01-20 11:00:00,Station_2,115.29,5.724,11,5
2024-01-20 12:00:00,Station_2,130.26,6.432,12,5
2024-01-20 13:00:00,Station_2,128.3,6.171,13,5
2024-01-20 14:00:00,Station_2,123.17,6.333,14,5
2024-01-20 15:00:00,Station_2,120.39,6.246,15,5
2024-01-20 16:00:00,Station_2,100.45,5.946,16,5
2024-01-20 17:00:00,Station_2,80.56,5.311,17,5
2024-01-20 18:00:00,Station_2,102.73,5.864,18,5
2024-01-20 19:00:00,Station_2,68.76,4.813,19,5
2024-01-20 20:00:00,Station_2,75.04,4.791,20,5
2024-01-20 21:00:00,Station_2,34.39,3.98,21,5
2024-01-20 22:00:00,Station_2,59.4,4.761,22,5
2024-01-20 23:00:00,Station_2,21.22,3.668,23,5
2024-01-21 00:00:00,Station_2,0.99,3.083,0,6
2024-01-21 01:00:00,Station_2,25.4,3.561,1,6
2024-01-21 02:00:00,Station_2,36.38,4.275,2,6
2024-01-21 03:00:00,Station_2,31.04,3.884,3,6
2024-01-21 04:00:00,Station_2,15.6,3.303,4,6
2024-01-21 05:00:00,Station_2,13.67,3.64,5,6
2024-01-21 06:00:00,Station_2,104.44,5.59,6,6
2024-01-21 07:00:00,Station_2,92.72,5.488,7,6
2024-01-21 08:00:00,Station_2,89.56,5.557,8,6
2024-01-21 09:00:00,Station_2,110.2,5.916,9,6
2024-01-21 10:00:00,Station_2,122.39,6.102,10,6
2024-01-21 11:00:00,Station_2,134.16,6.511,11,6
2024-01-21 12:00:00,Station_2,130.42,6.315,12,6
2024-01-21 13:00:00,Station_2,139.06,7.007,13,6
2024-01-21 14:00:00,Station_2,131.27,6.681,14,6
2024-01-21 15:00:00,Station_2,100.21,5.737,15,6
2024-01-21 16:00:00,Station_2,94.04,5.256,16,6
2024-01-21 17:00:00,Station_2,87.11,5.616,17,6
2024-01-21 18:00:00,Station_2,99.25,5.73,18,6
2024-01-21 19:00:00,Station_2,48.81,4.381,19,6
2024-01-21 20:00:00,Station_2,64.03,4.836,20,6
2024-01-21 21:00:00,Station_2,21.28,3.554,21,6
2024-01-21 22:00:00,Station_2,39.87,4.304,22,6
2024-01-21 23:00:00,Station_2,2.8,3.237,23,6
2024-01-22 00:00:00,Station_2,14.15,3.724,0,0
2024-01-22 01:00:00,Station_2,23.01,3.892,1,0
2024-01-22 02:00:00,Station_2,2.41,2.879,2,0
2024-01-22 03:00:00,Station_2,11.38,3.685,3,0
2024-01-22 04:00:00,Station_2,41.9,4.39,4,0
2024-01-22 05:00:00,Station_2,31.78,4.07,5,0
2024-01-22 06:00:00,Station_2,91.66,5.465,6,0
2024-01-22 07:00:00,Station_2,140.57,6.526,7,0
2024-01-22 08:00:00,Station_2,154.22,6.991,8,0
2024-01-22 09:00:00,Station_2,162.31,6.976,9,0
2024-01-22 10:00:00,Station_2,160.75,7.071,10,0
2024-01-22 11:00:00,Station_2,136.73,6.662,11,0
2024-01-22 12:00:00,Station_2,175.14,7.41,12,0
2024-01-22 13:00:00,Station_2,135.47,6.568,13,0
2024-01-22 14:00:00,Station_2,150.65,7.076,14,0
2024-01-22 15:00:00,Station_2,156.67,7.105,15,0
2024-01-22 16:00:00,Station_2,157.83,7.191,16,0
2024-01-22 17:00:00,Station_2,110.33,5.636,17,0
2024-01-22 18:00:00,Station_2,96.06,5.534,18,0
2024-01-22 19:00:00,Station_2,98.88,5.764,19,0
2024-01-22 20:00:00,Station_2,52.31,4.542,20,0
2024-01-22 21:00:00,Station_2,67.65,5.197,21,0
2024-01-22 22:00:00,Station_2,61.35,4.886,22,0
2024-01-22 23:00:00,Station_2,42.95,4.351,23,0
2024-01-23 00:00:00,Station_2,30.74,3.702,0,1
2024-01-23 01:00:00,Station_2,7.37,3.23,1,1
2024-01-23 02:00:00,Station_2,20.1,3.949,2,1
2024-01-23 03:00:00,Station_2,8.32,2.93,3,1
2024-01-23 04:00:00,Station_2,14.82,3.753,4,1
2024-01-23 05:00:00,Station_2,33.41,4.121,5,1
2024-01-23 06:00:00,Station_2,95.8,5.339,6,1
2024-01-23 07:00:00,Station_2,123.26,6.115,7,1
2024-01-23 08:00:00,Station_2,162.76,7.383,8,1
2024-01-23 09:00:00,Station_2,133.72,6.421,9,1
2024-01-23 10:00:00,Station_2,150.57,6.916,10,1
2024-01-23 11:00:00,Station_2,174.71,7.605,11,1
2024-01-23 12:00:00,Station_2,149.03,7.304,12,1
2024-01-23 13:00:00,Station_2,158.7,7.321,13,1
2024-01-23 14:00:00,Station_2,142.84,6.844,14,1
2024-01-23 15:00:00,Station_2,147.09,6.499,15,1
2024-01-23 16:00:00,Station_2,160.23,7.464,16,1
2024-01-23 17:00:00,Station_2,109.57,5.719,17,1
2024-01-23 18:00:00,Station_2,105.21,5.848,18,1
2024-01-23 19:00:00,Station_2,89.81,5.483,19,1
2024-01-23 20:00:00,Station_2,77.59,5.429,20,1
2024-01-23 21:00:00,Station_2,66.1,4.642,21,1
2024-01-23 22:00:00,Station_2,68.48,5.24,22,1
2024-01-23 23:00:00,Station_2,89.33,5.208,23,1
2024-01-24 00:00:00,Station_2,15.64,3.175,0,2
2024-01-24 01:00:00,Station_2,20.91,3.613,1,2
2024-01-24 02:00:00,Station_2,43.26,4.127,2,2
2024-01-24 03:00:00,Station_2,0.0,3.106,3,2
2024-01-24 04:00:00,Station_2,0.0,3.35,4,2
2024-01-24 05:00:00,Station_2,0.0,3.206,5,2
2024-01-24 06:00:00,Station_2,68.83,4.857,6,2
2024-01-24 07:00:00,Station_2,140.18,6.777,7,2
2024-01-24 08:00:00,Station_2,117.05,6.12,8,2
2024-01-24 09:00:00,Station_2,142.7,6.862,9,2
2024-01-24 10:00:00,Station_2,131.46,6.605,10,2
2024-01-24 11:00:00,Station_2,117.39,6.009,11,2
2024-01-24 12:00:00,Station_2,152.68,7.144,12,2
2024-01-24 13:00:00,Station_2,158.3,6.876,13,2
2024-01-24 14:00:00,Station_2,137.19,6.669,14,2
2024-01-24 15:00:00,Station_2,141.24,6.615,15,2
2024-01-24 16:00:00,Station_2,122.79,6.409,16,2
2024-01-24 17:00:00,Station_2,107.76,5.876,17,2
2024-01-24 18:00:00,Station_2,132.55,6.229,18,2
2024-01-24 19:00:00,Station_2,56.69,4.774,19,2
2024-01-24 20:00:00,Station_2,59.82,4.632,20,2
2024-01-24 21:00:00,Station_2,45.86,4.294,21,2
2024-01-24 22:00:00,Station_2,72.02,5.161,22,2
2024-01-24 23:00:00,Station_2,54.98,4.291,23,2
2024-01-25 00:00:00,Station_2,0.0,2.632,0,3
2024-01-25 01:00:00,Station_2,0.47,3.403,1,3
2024-01-25 02:00:00,Station_2,22.17,3.71,2,3
2024-01-25 03:00:00,Station_2,16.94,3.486,3,3
2024-01-25 04:00:00,Station_2,24.07,3.955,4,3
2024-01-25 05:00:00,Station_2,1.1,3.288,5,3
2024-01-25 06:00:00,Station_2,113.99,5.967,6,3
2024-01-25 07:00:00,Station_2,126.04,6.914,7,3
2024-01-25 08:00:00,Station_2,128.43,6.49,8,3
2024-01-25 09:00:00,Station_2,131.36,6.52,9,3
2024-01-25 10:00:00,Station_2,158.87,7.211,10,3
2024-01-25 11:00:00,Station_2,142.66,6.808,11,3
2024-01-25 12:00:00,Station_2,181.93,7.838,12,3
2024-01-25 13:00:00,Station_2,172.39,7.462,13,3
2024-01-25 14:00:00,Station_2,163.21,7.336,14,3
2024-01-25 15:00:00,Station_2,128.16,6.468,15,3
2024-01-25 16:00:00,Station_2,115.12,5.952,16,3
2024-01-25 17:00:00,Station_2,118.37,6.219,17,3
2024-01-25 18:00:00,Station_2,82.16,5.465,18,3
2024-01-25 19:00:00,Station_2,93.05,5.385,19,3
2024-01-25 20:00:00,Station_2,46.94,4.344,20,3
2024-01-25 21:00:00,Station_2,50.88,4.495,21,3
2024-01-25 22:00:00,Station_2,42.59,3.863,22,3
2024-01-25 23:00:00,Station_2,36.22,4.044,23,3
2024-01-26 00:00:00,Station_2,21.5,3.598,0,4
2024-01-26 01:00:00,Station_2,37.79,3.763,1,4
2024-01-26 02:00:00,Station_2,34.08,4.007,2,4
2024-01-26 03:00:00,Station_2,30.17,3.97,3,4
2024-01-26 04:00:00,Station_2,38.09,4.075,4,4
2024-01-26 05:00:00,Station_2,8.86,3.706,5,4
2024-01-26 06:00:00,Station_2,98.3,5.702,6,4
2024-01-26 07:00:00,Station_2,134.05,6.345,7,4
2024-01-26 08:00:00,Station_2,138.93,6.555,8,4
2024-01-26 09:00:00,Station_2,140.44,6.726,9,4
2024-01-26 10:00:00,Station_2,129.46,6.281,10,4
2024-01-26 11:00:00,Station_2,178.22,7.833,11,4
2024-01-26 12:00:00,Station_2,159.06,7.225,12,4
2024-01-26 13:00:00,Station_2,153.54,7.31,13,4
2024-01-26 14:00:00,Station_2,148.96,6.97,14,4
2024-01-26 15:00:00,Station_2,159.62,7.035,15,4
2024-01-26 16:00:00,Station_2,153.38,6.728,16,4
2024-01-26 17:00:00,Station_2,139.97,6.625,17,4
2024-01-26 18:00:00,Station_2,96.36,5.231,18,4
2024-01-26 19:00:00,Station_2,77.65,4.933,19,4
2024-01-26 20:00:00,Station_2,60.89,4.695,20,4
2024-01-26 21:00:00,Station_2,71.94,5.04,21,4
2024-01-26 22:00:00,Station_2,52.65,4.297,22,4
2024-01-26 23:00:00,Station_2,28.83,4.281,23,4
2024-01-27 00:00:00,Station_2,0.0,3.531,0,5
2024-01-27 01:00:00,Station_2,7.08,3.377,1,5
2024-01-27 02:00:00,Station_2,28.31,4.162,2,5
2024-01-27 03:00:00,Station_2,13.02,3.448,3,5
2024-01-27 04:00:00,Station_2,17.01,3.693,4,5
2024-01-27 05:00:00,Station_2,34.91,4.074,5,5
2024-01-27 06:00:00,Station_2,94.28,5.885,6,5
2024-01-27 07:00:00,Station_2,103.92,5.86,7,5
2024-01-27 08:00:00,Station_2,87.72,4.867,8,5
2024-01-27 09:00:00,Station_2,126.89,6.353,9,5
2024-01-27 10:00:00,Station_2,121.45,6.285,10,5
2024-01-27 11:00:00,Station_2,133.36,6.759,11,5
2024-01-27 12:00:00,Station_2,137.29,6.483,12,5
2024-01-27 13:00:00,Station_2,149.11,6.884,13,5
2024-01-27 14:00:00,Station_2,137.07,6.531,14,5
2024-01-27 15:00:00,Station_2,111.32,6.0,15,5
2024-01-27 16:00:00,Station_2,110.69,6.063,16,5
2024-01-27 17:00:00,Station_2,94.17,5.187,17,5
2024-01-27 18:00:00,Station_2,78.51,5.321,18,5
2024-01-27 19:00:00,Station_2,67.34,4.834,19,5
2024-01-27 20:00:00,Station_2,74.3,4.915,20,5
2024-01-27 21:00:00,Station_2,25.8,3.813,21,5
2024-01-27 22:00:00,Station_2,33.57,3.846,22,5
2024-01-27 23:00:00,Station_2,33.11,4.126,23,5
2024-01-28 00:00:00,Station_2,10.06,3.513,0,6
2024-01-28 01:00:00,Station_2,37.92,4.079,1,6
2024-01-28 02:00:00,Station_2,16.43,3.509,2,6
2024-01-28 03:00:00,Station_2,1.99,3.133,3,6
2024-01-28 04:00:00,Station_2,10.67,3.539,4,6
2024-01-28 05:00:00,Station_2,56.78,4.476,5,6
2024-01-28 06:00:00,Station_2,78.75,5.156,6,6
2024-01-28 07:00:00,Station_2,104.14,5.856,7,6
2024-01-28 08:00:00,Station_2,129.76,5.959,8,6
2024-01-28 09:00:00,Station_2,85.26,5.232,9,6
2024-01-28 10:00:00,Station_2,145.63,6.528,10,6
2024-01-28 11:00:00,Station_2,89.15,5.543,11,6
2024-01-28 12:00:00,Station_2,139.65,6.473,12,6
2024-01-28 13:00:00,Station_2,119.48,5.993,13,6
2024-01-28 14:00:00,Station_2,130.83,6.345,14,6
2024-01-28 15:00:00,Station_2,128.47,5.841,15,6
2024-01-28 16:00:00,Station_2,97.65,5.416,16,6
2024-01-28 17:00:00,Station_2,94.35,5.451,17,6
2024-01-28 18:00:00,Station_2,96.97,5.252,18,6
2024-01-28 19:00:00,Station_2,72.48,5.124,19,6
2024-01-28 20:00:00,Station_2,87.35,5.287,20,6
2024-01-28 21:00:00,Station_2,53.8,4.184,21,6
2024-01-28 22:00:00,Station_2,4.95,3.493,22,6
2024-01-28 23:00:00,Station_2,35.65,4.327,23,6
2024-01-29 00:00:00,Station_2,0.0,3.304,0,0
2024-01-29 01:00:00,Station_2,40.65,4.3,1,0
2024-01-29 02:00:00,Station_2,18.56,3.666,2,0
2024-01-29 03:00:00,Station_2,0.0,3.471,3,0
2024-01-29 04:00:00,Station_2,11.84,3.597,4,0
2024-01-29 05:00:00,Station_2,1.9,3.012,5,0
2024-01-29 06:00:00,Station_2,121.53,6.169,6,0
2024-01-29 07:00:00,Station_2,137.33,6.618,7,0
2024-01-29 08:00:00,Station_2,102.37,5.938,8,0
2024-01-29 09:00:00,Station_2,133.58,6.679,9,0
2024-01-29 10:00:00,Station_2,152.34,6.7,10,0
2024-01-29 11:00:00,Station_2,160.42,7.65,11,0
2024-01-29 12:00:00,Station_2,167.39,7.373,12,0
2024-01-29 13:00:00,Station_2,174.09,7.594,13,0
2024-01-29 14:00:00,Station_2,155.1,6.859,14,0
2024-01-29 15:00:00,Station_2,145.93,7.055,15,0
2024-01-29 16:00:00,Station_2,117.46,6.421,16,0
2024-01-29 17:00:00,Station_2,114.15,5.876,17,0
2024-01-29 18:00:00,Station_2,114.96,6.017,18,0
2024-01-29 19:00:00,Station_2,95.86,5.538,19,0
2024-01-29 20:00:00,Station_2,69.1,5.026,20,0
2024-01-29 21:00:00,Station_2,61.94,4.349,21,0
2024-01-29 22:00:00,Station_2,31.22,4.166,22,0
2024-01-29 23:00:00,Station_2,40.06,4.097,23,0
2024-01-30 00:00:00,Station_2,0.0,2.984,0,1
2024-01-30 01:00:00,Station_2,0.0,3.18,1,1
2024-01-30 02:00:00,Station_2,5.43,3.143,2,1
2024-01-30 03:00:00,Station_2,16.25,3.679,3,1
2024-01-30 04:00:00,Station_2,52.4,4.208,4,1
2024-01-30 05:00:00,Station_2,42.73,4.463,5,1
2024-01-30 06:00:00,Station_2,88.31,5.448,6,1
2024-01-30 07:00:00,Station_2,108.66,5.954,7,1
2024-01-30 08:00:00,Station_2,152.64,7.137,8,1
2024-01-30 09:00:00,Station_2,150.06,6.865,9,1
2024-01-30 10:00:00,Station_2,129.7,6.401,10,1
2024-01-30 11:00:00,Station_2,176.05,7.296,11,1
2024-01-30 12:00:00,Station_2,144.17,6.83,12,1
2024-01-30 13:00:00,Station_2,143.19,6.621,13,1
2024-01-30 14:00:00,Station_2,145.61,6.567,14,1
2024-01-30 15:00:00,Station_2,127.81,6.536,15,1
2024-01-30 16:00:00,Station_2,110.39,5.64,16,1
2024-01-30 17:00:00,Station_2,106.08,5.998,17,1
2024-01-30 18:00:00,Station_2,97.05,5.533,18,1
2024-01-30 19:00:00,Station_2,85.14,4.979,19,1
2024-01-30 20:00:00,Station_2,77.42,5.212,20,1
2024-01-30 21:00:00,Station_2,51.43,4.687,21,1
2024-01-30 22:00:00,Station_2,31.13,4.204,22,1
2024-01-30 23:00:00,Station_2,44.36,4.242,23,1
2024-01-01 00:00:00,Station_3,11.7,3.571,0,0
2024-01-01 01:00:00,Station_3,30.92,3.858,1,0
2024-01-01 02:00:00,Station_3,2.97,3.582,2,0
2024-01-01 03:00:00,Station_3,8.34,3.689,3,0
2024-01-01 04:00:00,Station_3,46.49,4.382,4,0
2024-01-01 05:00:00,Station_3,35.56,3.958,5,0
2024-01-01 06:00:00,Station_3,111.32,6.123,6,0
2024-01-01 07:00:00,Station_3,122.62,6.237,7,0
2024-01-01 08:00:00,Station_3,105.08,6.028,8,0
2024-01-01 09:00:00,Station_3,111.48,6.023,9,0
2024-01-01 10:00:00,Station_3,166.08,7.49,10,0
2024-01-01 11:00:00,Station_3,187.18,8.185,11,0
2024-01-01 12:00:00,Station_3,150.19,7.06,12,0
2024-01-01 13:00:00,Station_3,157.24,6.915,13,0
2024-01-01 14:00:00,Station_3,137.86,6.634,14,0
2024-01-01 15:00:00,Station_3,111.88,6.107,15,0
2024-01-01 16:00:00,Station_3,126.26,6.122,16,0
2024-01-01 17:00:00,Station_3,121.59,6.483,17,0
2024-01-01 18:00:00,Station_3,103.41,5.82,18,0
2024-01-01 19:00:00,Station_3,93.34,5.77,19,0
2024-01-01 20:00:00,Station_3,74.61,5.0,20,0
2024-01-01 21:00:00,Station_3,61.72,5.082,21,0
2024-01-01 22:00:00,Station_3,39.09,4.697,22,0
2024-01-01 23:00:00,Station_3,34.16,4.16,23,0
2024-01-02 00:00:00,Station_3,1.91,3.392,0,1
2024-01-02 01:00:00,Station_3,0.0,3.191,1,1
2024-01-02 02:00:00,Station_3,0.0,3.327,2,1
2024-01-02 03:00:00,Station_3,32.19,4.234,3,1
2024-01-02 04:00:00,Station_3,0.0,3.708,4,1
2024-01-02 05:00:00,Station_3,29.77,3.889,5,1
2024-01-02 06:00:00,Station_3,102.36,5.894,6,1
2024-01-02 07:00:00,Station_3,105.53,5.978,7,1
2024-01-02 08:00:00,Station_3,120.89,6.241,8,1
2024-01-02 09:00:00,Station_3,132.13,6.317,9,1
2024-01-02 10:00:00,Station_3,154.15,7.271,10,1
2024-01-02 11:00:00,Station_3,165.68,7.606,11,1
2024-01-02 12:00:00,Station_3,164.87,7.315,12,1
2024-01-02 13:00:00,Station_3,170.55,7.292,13,1
2024-01-02 14:00:00,Station_3,138.45,6.568,14,1
2024-01-02 15:00:00,Station_3,158.63,7.454,15,1
2024-01-02 16:00:00,Station_3,137.31,6.947,16,1
2024-01-02 17:00:00,Station_3,102.34,5.928,17,1
2024-01-02 18:00:00,Station_3,98.12,5.922,18,1
2024-01-02 19:00:00,Station_3,82.74,5.292,19,1
2024-01-02 20:00:00,Station_3,78.11,5.428,20,1
2024-01-02 21:00:00,Station_3,47.55,4.476,21,1
2024-01-02 22:00:00,Station_3,32.16,3.604,22,1
2024-01-02 23:00:00,Station_3,45.05,4.548,23,1
2024-01-03 00:00:00,Station_3,15.93,3.308,0,2
2024-01-03 01:00:00,Station_3,7.35,3.04,1,2
2024-01-03 02:00:00,Station_3,34.96,3.957,2,2
2024-01-03 03:00:00,Station_3,36.1,4.392,3,2
2024-01-03 04:00:00,Station_3,7.49,3.261,4,2
2024-01-03 05:00:00,Station_3,30.6,3.896,5,2
2024-01-03 06:00:00,Station_3,101.54,5.742,6,2
2024-01-03 07:00:00,Station_3,88.81,5.074,7,2
2024-01-03 08:00:00,Station_3,133.4,6.523,8,2
2024-01-03 09:00:00,Station_3,134.13,6.792,9,2
2024-01-03 10:00:00,Station_3,169.56,7.485,10,2
2024-01-03 11:00:00,Station_3,152.85,7.221,11,2
2024-01-03 12:00:00,Station_3,139.65,6.836,12,2
2024-01-03 13:00:00,Station_3,166.23,7.592,13,2
2024-01-03 14:00:00,Station_3,122.91,6.22,14,2
2024-01-03 15:00:00,Station_3,129.25,6.551,15,2
2024-01-03 16:00:00,Station_3,137.21,7.03,16,2
2024-01-03 17:00:00,Station_3,108.1,5.903,17,2
2024-01-03 18:00:00,Station_3,117.25,6.29,18,2
2024-01-03 19:00:00,Station_3,103.49,5.945,19,2
2024-01-03 20:00:00,Station_3,52.64,4.349,20,2
2024-01-03 21:00:00,Station_3,34.3,4.29,21,2
2024-01-03 22:00:00,Station_3,65.87,5.317,22,2
2024-01-03 23:00:00,Station_3,54.69,4.9,23,2
2024-01-04 00:00:00,Station_3,3.3,3.151,0,3
2024-01-04 01:00:00,Station_3,25.36,4.018,1,3
2024-01-04 02:00:00,Station_3,16.02,3.778,2,3
2024-01-04 03:00:00,Station_3,22.12,4.11,3,3
2024-01-04 04:00:00,Station_3,40.42,4.419,4,3
2024-01-04 05:00:00,Station_3,38.03,4.354,5,3
2024-01-04 06:00:00,Station_3,93.08,5.778,6,3
2024-01-04 07:00:00,Station_3,94.61,5.876,7,3
2024-01-04 08:00:00,Station_3,112.08,6.159,8,3
2024-01-04 09:00:00,Station_3,129.75,6.654,9,3
2024-01-04 10:00:00,Station_3,151.45,6.767,10,3
2024-01-04 11:00:00,Station_3,164.27,7.291,11,3
2024-01-04 12:00:00,Station_3,173.22,7.631,12,3
2024-01-04 13:00:00,Station_3,163.89,7.206,13,3
2024-01-04 14:00:00,Station_3,143.12,6.786,14,3
2024-01-04 15:00:00,Station_3,155.28,7.517,15,3
2024-01-04 16:00:00,Station_3,117.92,6.463,16,3
2024-01-04 17:00:00,Station_3,82.98,5.136,17,3
2024-01-04 18:00:00,Station_3,85.62,5.17,18,3
2024-01-04 19:00:00,Station_3,60.72,4.901,19,3
2024-01-04 20:00:00,Station_3,66.79,5.046,20,3
2024-01-04 21:00:00,Station_3,67.93,5.051,21,3
2024-01-04 22:00:00,Station_3,57.9,4.734,22,3
2024-01-04 23:00:00,Station_3,24.24,4.118,23,3
2024-01-05 00:00:00,Station_3,3.16,3.192,0,4
2024-01-05 01:00:00,Station_3,9.94,3.366,1,4
2024-01-05 02:00:00,Station_3,8.15,3.573,2,4
2024-01-05 03:00:00,Station_3,22.5,3.683,3,4
2024-01-05 04:00:00,Station_3,13.68,3.857,4,4
2024-01-05 05:00:00,Station_3,32.79,4.535,5,4
2024-01-05 06:00:00,Station_3,117.7,6.471,6,4
2024-01-05 07:00:00,Station_3,94.71,5.821,7,4
2024-01-05 08:00:00,Station_3,129.2,6.42,8,4
2024-01-05 09:00:00,Station_3,144.95,7.113,9,4
2024-01-05 10:00:00,Station_3,159.47,7.111,10,4
2024-01-05 11:00:00,Station_3,169.09,7.4,11,4
2024-01-05 12:00:00,Station_3,163.25,7.321,12,4
2024-01-05 13:00:00,Station_3,154.67,7.32,13,4
2024-01-05 14:00:00,Station_3,136.36,7.098,14,4
2024-01-05 15:00:00,Station_3,115.11,6.058,15,4
2024-01-05 16:00:00,Station_3,135.55,6.806,16,4
2024-01-05 17:00:00,Station_3,114.02,6.139,17,4
2024-01-05 18:00:00,Station_3,106.16,5.908,18,4
2024-01-05 19:00:00,Station_3,105.37,6.102,19,4
2024-01-05 20:00:00,Station_3,83.09,5.184,20,4
2024-01-05 21:00:00,Station_3,56.38,4.649,21,4
2024-01-05 22:00:00,Station_3,32.95,4.196,22,4
2024-01-05 23:00:00,Station_3,33.98,4.281,23,4
2024-01-06 00:00:00,Station_3,0.0,3.644,0,5
2024-01-06 01:00:00,Station_3,0.0,3.344,1,5
2024-01-06 02:00:00,Station_3,24.13,3.789,2,5
2024-01-06 03:00:00,Station_3,27.47,3.741,3,5
2024-01-06 04:00:00,Station_3,39.63,4.294,4,5
2024-01-06 05:00:00,Station_3,12.59,3.555,5,5
2024-01-06 06:00:00,Station_3,97.13,5.611,6,5
2024-01-06 07:00:00,Station_3,86.96,5.43,7,5
2024-01-06 08:00:00,Station_3,92.85,5.985,8,5
2024-01-06 09:00:00,Station_3,112.57,6.28,9,5
2024-01-06 10:00:00,Station_3,132.31,6.411,10,5
2024-01-06 11:00:00,Station_3,134.17,6.811,11,5
2024-01-06 12:00:00,Station_3,133.18,6.868,12,5
2024-01-06 13:00:00,Station_3,149.58,7.223,13,5
2024-01-06 14:00:00,Station_3,122.27,6.141,14,5
2024-01-06 15:00:00,Station_3,111.86,6.136,15,5
2024-01-06 16:00:00,Station_3,118.69,5.833,16,5
2024-01-06 17:00:00,Station_3,98.08,5.784,17,5
2024-01-06 18:00:00,Station_3,80.84,5.579,18,5
2024-01-06 19:00:00,Station_3,78.13,5.515,19,5
2024-01-06 20:00:00,Station_3,56.26,4.894,20,5
2024-01-06 21:00:00,Station_3,73.46,5.399,21,5
2024-01-06 22:00:00,Station_3,24.45,3.861,22,5
2024-01-06 23:00:00,Station_3,30.56,4.162,23,5
2024-01-07 00:00:00,Station_3,20.5,3.645,0,6
2024-01-07 01:00:00,Station_3,11.74,3.189,1,6
2024-01-07 02:00:00,Station_3,33.88,4.044,2,6
2024-01-07 03:00:00,Station_3,15.52,3.626,3,6
2024-01-07 04:00:00,Station_3,35.04,3.609,4,6
2024-01-07 05:00:00,Station_3,21.29,3.811,5,6
2024-01-07 06:00:00,Station_3,78.2,5.6,6,6
2024-01-07 07:00:00,Station_3,84.89,5.577,7,6
2024-01-07 08:00:00,Station_3,115.84,6.448,8,6
2024-01-07 09:00:00,Station_3,111.05,5.93,9,6
2024-01-07 10:00:00,Station_3,145.61,7.025,10,6
2024-01-07 11:00:00,Station_3,111.09,5.969,11,6
2024-01-07 12:00:00,Station_3,141.8,7.012,12,6
2024-01-07 13:00:00,Station_3,124.07,5.819,13,6
2024-01-07 14:00:00,Station_3,137.02,6.481,14,6
2024-01-07 15:00:00,Station_3,90.8,5.004,15,6
2024-01-07 16:00:00,Station_3,122.71,6.393,16,6
2024-01-07 17:00:00,Station_3,94.81,5.948,17,6
2024-01-07 18:00:00,Station_3,94.56,5.987,18,6
2024-01-07 19:00:00,Station_3,50.91,4.566,19,6
2024-01-07 20:00:00,Station_3,35.25,4.135,20,6
2024-01-07 21:00:00,Station_3,45.21,4.556,21,6
2024-01-07 22:00:00,Station_3,41.52,4.463,22,6
2024-01-07 23:00:00,Station_3,46.29,4.888,23,6
2024-01-08 00:00:00,Station_3,7.27,3.294,0,0
2024-01-08 01:00:00,Station_3,16.3,3.547,1,0
2024-01-08 02:00:00,Station_3,36.64,4.159,2,0
2024-01-08 03:00:00,Station_3,8.79,3.425,3,0
2024-01-08 04:00:00,Station_3,31.78,4.063,4,0
2024-01-08 05:00:00,Station_3,15.72,4.026,5,0
2024-01-08 06:00:00,Station_3,87.16,5.486,6,0
2024-01-08 07:00:00,Station_3,125.31,6.107,7,0
2024-01-08 08:00:00,Station_3,137.2,6.519,8,0
2024-01-08 09:00:00,Station_3,154.77,6.977,9,0
2024-01-08 10:00:00,Station_3,162.35,7.58,10,0
2024-01-08 11:00:00,Station_3,170.88,7.622,11,0
2024-01-08 12:00:00,Station_3,156.53,7.098,12,0
2024-01-08 13:00:00,Station_3,180.02,7.661,13,0
2024-01-08 14:00:00,Station_3,136.41,6.843,14,0
2024-01-08 15:00:00,Station_3,130.48,6.372,15,0
2024-01-08 16:00:00,Station_3,108.35,5.912,16,0
2024-01-08 17:00:00,Station_3,114.29,6.206,17,0
2024-01-08 18:00:00,Station_3,114.27,6.262,18,0
2024-01-08 19:00:00,Station_3,81.61,5.301,19,0
2024-01-08 20:00:00,Station_3,77.65,5.496,20,0
2024-01-08 21:00:00,Station_3,59.47,4.693,21,0
2024-01-08 22:00:00,Station_3,33.15,3.84,22,0
2024-01-08 23:00:00,Station_3,52.04,4.717,23,0
2024-01-09 00:00:00,Station_3,20.66,3.791,0,1
2024-01-09 01:00:00,Station_3,33.72,4.046,1,1
2024-01-09 02:00:00,Station_3,28.74,4.011,2,1
2024-01-09 03:00:00,Station_3,8.15,3.622,3,1
2024-01-09 04:00:00,Station_3,27.14,4.05,4,1
2024-01-09 05:00:00,Station_3,26.56,3.956,5,1
2024-01-09 06:00:00,Station_3,135.83,6.932,6,1
2024-01-09 07:00:00,Station_3,126.37,6.482,7,1
2024-01-09 08:00:00,Station_3,145.11,7.031,8,1
2024-01-09 09:00:00,Station_3,142.82,6.81,9,1
2024-01-09 10:00:00,Station_3,150.75,6.435,10,1
2024-01-09 11:00:00,Station_3,161.11,7.23,11,1
2024-01-09 12:00:00,Station_3,183.89,7.901,12,1
2024-01-09 13:00:00,Station_3,140.12,6.793,13,1
2024-01-09 14:00:00,Station_3,136.27,6.801,14,1
2024-01-09 15:00:00,Station_3,146.79,7.161,15,1
2024-01-09 16:00:00,Station_3,118.14,6.26,16,1
2024-01-09 17:00:00,Station_3,95.05,5.817,17,1
2024-01-09 18:00:00,Station_3,107.78,6.094,18,1
